19,Iowa,125,Marion,ia
19,Iowa,127,Marshall,ia
19,Iowa,129,Mills,ia
19,Iowa,131,Mitchell,ia
19,Iowa,133,Monona,ia
19,Iowa,135,Monroe,ia
19,Iowa,137,Montgomery,ia
19,Iowa,139,Muscatine,ia
19,Iowa,141,O'Brien,ia
19,Iowa,143,Osceola,ia
19,Iowa,145,Page,ia
19,Iowa,147,Palo Alto,ia
19,Iowa,149,Plymouth,ia
19,Iowa,151,Pocahontas,ia
19,Iowa,153,Polk,ia
19,Iowa,155,Pottawattamie,ia
19,Iowa,157,Poweshiek,ia
19,Iowa,159,Ringgold,ia
19,Iowa,161,Sac,ia
19,Iowa,163,Scott,ia
19,Iowa,165,Shelby,ia
19,Iowa,167,Sioux,ia
19,Iowa,169,Story,ia
19,Iowa,171,Tama,ia
19,Iowa,173,Taylor,ia
19,Iowa,175,Union,ia
19,Iowa,177,Van Buren,ia
19,Iowa,179,Wapello,ia
19,Iowa,181,Warren,ia
19,Iowa,183,Washington,ia
19,Iowa,185,Wayne,ia
19,Iowa,187,Webster,ia
19,Iowa,189,Winnebago,ia
19,Iowa,191,Winneshiek,ia
19,Iowa,193,Woodbury,ia
19,Iowa,195,Worth,ia
19,Iowa,197,Wright,ia
20,Kansas,1,Allen,ks
20,Kansas,3,Anderson,ks
20,Kansas,5,Atchison,ks
20,Kansas,7,Barber,ks
20,Kansas,9,Barton,ks
20,Kansas,11,Bourbon,ks
20,Kansas,13,Brown,ks
20,Kansas,15,Butler,ks
20,Kansas,17,Chase,ks
20,Kansas,19,Chautauqua,ks
20,Kansas,21,Cherokee,ks
20,Kansas,23,Cheyenne,ks
20,Kansas,25,Clark,ks
20,Kansas,27,Clay,ks
20,Kansas,29,Cloud,ks
20,Kansas,31,Coffey,ks
20,Kansas,33,Comanche,ks
20,Kansas,35,Cowley,ks
20,Kansas,37,Crawford,ks
20,Kansas,39,Decatur,ks
20,Kansas,41,Dickinson,ks
20,Kansas,43,Doniphan,ks
20,Kansas,45,Douglas,ks
20,Kansas,47,Edwards,ks
20,Kansas,49,Elk,ks
20,Kansas,51,Ellis,ks
20,Kansas,53,Ellsworth,ks
20,Kansas,55,Finney,ks
20,Kansas,57,Ford,ks
20,Kansas,59,Franklin,ks
20,Kansas,61,Geary,ks
20,Kansas,63,Gove,ks
20,Kansas,65,Graham,ks
20,Kansas,67,Grant,ks
20,Kansas,69,Gray,ks
20,Kansas,71,Greeley,ks
20,Kansas,73,Greenwood,ks
20,Kansas,75,Hamilton,ks
20,Kansas,77,Harper,ks
20,Kansas,79,Harvey,ks
20,Kansas,81,Haskell,ks
20,Kansas,83,Hodgeman,ks
20,Kansas,85,Jackson,ks
20,Kansas,87,Jefferson,ks
20,Kansas,89,Jewell,ks
20,Kansas,91,Johnson,ks
20,Kansas,93,Kearny,ks
20,Kansas,95,Kingman,ks
20,Kansas,97,Kiowa,ks
20,Kansas,99,Labette,ks
20,Kansas,101,Lane,ks
20,Kansas,103,Leavenworth,ks
20,Kansas,105,Lincoln,ks
20,Kansas,107,Linn,ks
20,Kansas,109,Logan,ks
20,Kansas,111,Lyon,ks
20,Kansas,113,McPherson,ks
20,Kansas,115,Marion,ks
20,Kansas,117,Marshall,ks
20,Kansas,119,Meade,ks
20,Kansas,121,Miami,ks
20,Kansas,123,Mitchell,ks
20,Kansas,125,Montgomery,ks
20,Kansas,127,Morris,ks
20,Kansas,129,Morton,ks
20,Kansas,131,Nemaha,ks
20,Kansas,133,Neosho,ks
20,Kansas,135,Ness,ks
20,Kansas,137,Norton,ks
20,Kansas,139,Osage,ks
20,Kansas,141,Osborne,ks
20,Kansas,143,Ottawa,ks
20,Kansas,145,Pawnee,ks
20,Kansas,147,Phillips,ks
20,Kansas,149,Pottawatomie,ks
20,Kansas,151,Pratt,ks
20,Kansas,153,Rawlins,ks
20,Kansas,155,Reno,ks
20,Kansas,157,Republic,ks
20,Kansas,159,Rice,ks
20,Kansas,161,Riley,ks
20,Kansas,163,Rooks,ks
20,Kansas,165,Rush,ks
20,Kansas,167,Russell,ks
20,Kansas,169,Saline,ks
20,Kansas,171,Scott,ks
20,Kansas,173,Sedgwick,ks
20,Kansas,175,Seward,ks
20,Kansas,177,Shawnee,ks
20,Kansas,179,Sheridan,ks
20,Kansas,181,Sherman,ks
20,Kansas,183,Smith,ks
20,Kansas,185,Stafford,ks
20,Kansas,187,Stanton,ks
20,Kansas,189,Stevens,ks
20,Kansas,191,Sumner,ks
20,Kansas,193,Thomas,ks
20,Kansas,195,Trego,ks
20,Kansas,197,Wabaunsee,ks
20,Kansas,199,Wallace,ks
20,Kansas,201,Washington,ks
20,Kansas,203,Wichita,ks
20,Kansas,205,Wilson,ks
20,Kansas,207,Woodson,ks
20,Kansas,209,Wyandotte,ks
21,Kentucky,1,Adair,ky
21,Kentucky,3,Allen,ky
21,Kentucky,5,Anderson,ky
21,Kentucky,7,Ballard,ky
21,Kentucky,9,Barren,ky
21,Kentucky,11,Bath,ky
21,Kentucky,13,Bell,ky
21,Kentucky,15,Boone,ky
21,Kentucky,17,Bourbon,ky
21,Kentucky,19,Boyd,ky
21,Kentucky,21,Boyle,ky
21,Kentucky,23,Bracken,ky
21,Kentucky,25,Breathitt,ky
21,Kentucky,27,Breckinridge,ky
21,Kentucky,29,Bullitt,ky
21,Kentucky,31,Butler,ky
21,Kentucky,33,Caldwell,ky
21,Kentucky,35,Calloway,ky
21,Kentucky,37,Campbell,ky
21,Kentucky,39,Carlisle,ky
21,Kentucky,41,Carroll,ky
21,Kentucky,43,Carter,ky
21,Kentucky,45,Casey,ky
21,Kentucky,47,Christian,ky
21,Kentucky,49,Clark,ky
21,Kentucky,51,Clay,ky
21,Kentucky,53,Clinton,ky
21,Kentucky,55,Crittenden,ky
21,Kentucky,57,Cumberland,ky
21,Kentucky,59,Daviess,ky
21,Kentucky,61,Edmonson,ky
21,Kentucky,63,Elliott,ky
21,Kentucky,65,Estill,ky
21,Kentucky,67,Fayette,ky
21,Kentucky,69,Fleming,ky
21,Kentucky,71,Floyd,ky
21,Kentucky,73,Franklin,ky
21,Kentucky,75,Fulton,ky
21,Kentucky,77,Gallatin,ky
21,Kentucky,79,Garrard,ky
21,Kentucky,81,Grant,ky
21,Kentucky,83,Graves,ky
21,Kentucky,85,Grayson,ky
21,Kentucky,87,Green,ky
21,Kentucky,89,Greenup,ky
21,Kentucky,91,Hancock,ky
21,Kentucky,93,Hardin,ky
21,Kentucky,95,Harlan,ky
21,Kentucky,97,Harrison,ky
21,Kentucky,99,Hart,ky
21,Kentucky,101,Henderson,ky
21,Kentucky,103,Henry,ky
21,Kentucky,105,Hickman,ky
21,Kentucky,107,Hopkins,ky
21,Kentucky,109,Jackson,ky
21,Kentucky,111,Jefferson,ky
21,Kentucky,113,Jessamine,ky
21,Kentucky,115,Johnson,ky
21,Kentucky,117,Kenton,ky
21,Kentucky,119,Knott,ky
21,Kentucky,121,Knox,ky
21,Kentucky,123,Larue,ky
21,Kentucky,125,Laurel,ky
21,Kentucky,127,Lawrence,ky
21,Kentucky,129,Lee,ky
21,Kentucky,131,Leslie,ky
21,Kentucky,133,Letcher,ky
21,Kentucky,135,Lewis,ky
21,Kentucky,137,Lincoln,ky
21,Kentucky,139,Livingston,ky
21,Kentucky,141,Logan,ky
21,Kentucky,143,Lyon,ky
21,Kentucky,145,McCracken,ky
21,Kentucky,147,McCreary,ky
21,Kentucky,149,McLean,ky
21,Kentucky,151,Madison,ky
21,Kentucky,153,Magoffin,ky
21,Kentucky,155,Marion,ky
21,Kentucky,157,Marshall,ky
21,Kentucky,159,Martin,ky
21,Kentucky,161,Mason,ky
21,Kentucky,163,Meade,ky
21,Kentucky,165,Menifee,ky
21,Kentucky,167,Mercer,ky
21,Kentucky,169,Metcalfe,ky
21,Kentucky,171,Monroe,ky
21,Kentucky,173,Montgomery,ky
21,Kentucky,175,Morgan,ky
21,Kentucky,177,Muhlenberg,ky
21,Kentucky,179,Nelson,ky
21,Kentucky,181,Nicholas,ky
21,Kentucky,183,Ohio,ky
21,Kentucky,185,Oldham,ky
21,Kentucky,187,Owen,ky
21,Kentucky,189,Owsley,ky
21,Kentucky,191,Pendleton,ky
21,Kentucky,193,Perry,ky
21,Kentucky,195,Pike,ky
21,Kentucky,197,Powell,ky
21,Kentucky,199,Pulaski,ky
21,Kentucky,201,Robertson,ky
21,Kentucky,203,Rockcastle,ky
21,Kentucky,205,Rowan,ky
21,Kentucky,207,Russell,ky
21,Kentucky,209,Scott,ky
21,Kentucky,211,Shelby,ky
21,Kentucky,213,Simpson,ky
21,Kentucky,215,Spencer,ky
21,Kentucky,217,Taylor,ky
21,Kentucky,219,Todd,ky
21,Kentucky,221,Trigg,ky
21,Kentucky,223,Trimble,ky
21,Kentucky,225,Union,ky
21,Kentucky,227,Warren,ky
21,Kentucky,229,Washington,ky
21,Kentucky,231,Wayne,ky
21,Kentucky,233,Webster,ky
21,Kentucky,235,Whitley,ky
21,Kentucky,237,Wolfe,ky
21,Kentucky,239,Woodford,ky
22,Louisiana,1,Acadia,la
22,Louisiana,3,Allen,la
22,Louisiana,5,Ascension,la
22,Louisiana,7,Assumption,la
22,Louisiana,9,Avoyelles,la
22,Louisiana,11,Beauregard,la
22,Louisiana,13,Bienville,la
22,Louisiana,15,Bossier,la
22,Louisiana,17,Caddo,la
22,Louisiana,19,Calcasieu,la
22,Louisiana,21,Caldwell,la
22,Louisiana,23,Cameron,la
22,Louisiana,25,Catahoula,la
22,Louisiana,27,Claiborne,la
22,Louisiana,29,Concordia,la
22,Louisiana,31,De Soto,la
22,Louisiana,33,East Baton Rouge,la
22,Louisiana,35,East Carroll,la
22,Louisiana,37,East Feliciana,la
22,Louisiana,39,Evangeline,la
22,Louisiana,41,Franklin,la
22,Louisiana,43,Grant,la
22,Louisiana,45,Iberia,la
22,Louisiana,47,Iberville,la
22,Louisiana,49,Jackson,la
22,Louisiana,51,Jefferson,la
22,Louisiana,53,Jefferson Davis,la
22,Louisiana,55,Lafayette,la
22,Louisiana,57,Lafourche,la
22,Louisiana,59,La Salle,la
22,Louisiana,61,Lincoln,la
22,Louisiana,63,Livingston,la
22,Louisiana,65,Madison,la
22,Louisiana,67,Morehouse,la
22,Louisiana,69,Natchitoches,la
22,Louisiana,71,Orleans,la
22,Louisiana,73,Ouachita,la
22,Louisiana,75,Plaquemines,la
22,Louisiana,77,Pointe Coupee,la
22,Louisiana,79,Rapides,la
22,Louisiana,81,Red River,la
22,Louisiana,83,Richland,la
22,Louisiana,85,Sabine,la
22,Louisiana,87,St. Bernard,la
22,Louisiana,89,St. Charles,la
22,Louisiana,91,St. Helena,la
22,Louisiana,93,St. James,la
22,Louisiana,95,St. John the Baptist,la
22,Louisiana,97,St. Landry,la
22,Louisiana,99,St. Martin,la
22,Louisiana,101,St. Mary,la
22,Louisiana,103,St. Tammany,la
22,Louisiana,105,Tangipahoa,la
22,Louisiana,107,Tensas,la
22,Louisiana,109,Terrebonne,la
22,Louisiana,111,Union,la
22,Louisiana,113,Vermilion,la
22,Louisiana,115,Vernon,la
22,Louisiana,117,Washington,la
22,Louisiana,119,Webster,la
22,Louisiana,121,West Baton Rouge,la
22,Louisiana,123,West Carroll,la
22,Louisiana,125,West Feliciana,la
22,Louisiana,127,Winn,la
23,Maine,1,Androscoggin,me
23,Maine,3,Aroostook,me
23,Maine,5,Cumberland,me
23,Maine,7,Franklin,me
23,Maine,9,Hancock,me
23,Maine,11,Kennebec,me
23,Maine,13,Knox,me
23,Maine,15,Lincoln,me
23,Maine,17,Oxford,me
23,Maine,19,Penobscot,me
23,Maine,21,Piscataquis,me
23,Maine,23,Sagadahoc,me
23,Maine,25,Somerset,me
23,Maine,27,Waldo,me
23,Maine,29,Washington,me
23,Maine,31,York,me
24,Maryland,1,Allegany,md
24,Maryland,3,Anne Arundel,md
24,Maryland,5,Baltimore,md
24,Maryland,9,Calvert,md
24,Maryland,11,Caroline,md
24,Maryland,13,Carroll,md
24,Maryland,15,Cecil,md
24,Maryland,17,Charles,md
24,Maryland,19,Dorchester,md
24,Maryland,21,Frederick,md
24,Maryland,23,Garrett,md
24,Maryland,25,Harford,md
24,Maryland,27,Howard,md
24,Maryland,29,Kent,md
24,Maryland,31,Montgomery,md
24,Maryland,33,Prince George's,md
24,Maryland,35,Queen Anne's,md
24,Maryland,37,St. Mary's,md
24,Maryland,39,Somerset,md
24,Maryland,41,Talbot,md
24,Maryland,43,Washington,md
24,Maryland,45,Wicomico,md
24,Maryland,47,Worcester,md
24,Maryland,510,Baltimore,md
25,Massachusetts,1,Barnstable,ma
25,Massachusetts,3,Berkshire,ma
25,Massachusetts,5,Bristol,ma
25,Massachusetts,7,Dukes,ma
25,Massachusetts,9,Essex,ma
25,Massachusetts,11,Franklin,ma
25,Massachusetts,13,Hampden,ma
25,Massachusetts,15,Hampshire,ma
25,Massachusetts,17,Middlesex,ma
25,Massachusetts,19,Nantucket,ma
25,Massachusetts,21,Norfolk,ma
25,Massachusetts,23,Plymouth,ma
25,Massachusetts,25,Suffolk,ma
25,Massachusetts,27,Worcester,ma
26,Michigan,1,Alcona,mi
26,Michigan,3,Alger,mi
26,Michigan,5,Allegan,mi
26,Michigan,7,Alpena,mi
26,Michigan,9,Antrim,mi
26,Michigan,11,Arenac,mi
26,Michigan,13,Baraga,mi
26,Michigan,15,Barry,mi
26,Michigan,17,Bay,mi
26,Michigan,19,Benzie,mi
26,Michigan,21,Berrien,mi
26,Michigan,23,Branch,mi
26,Michigan,25,Calhoun,mi
26,Michigan,27,Cass,mi
26,Michigan,29,Charlevoix,mi
26,Michigan,31,Cheboygan,mi
26,Michigan,33,Chippewa,mi
26,Michigan,35,Clare,mi
26,Michigan,37,Clinton,mi
26,Michigan,39,Crawford,mi
26,Michigan,41,Delta,mi
26,Michigan,43,Dickinson,mi
26,Michigan,45,Eaton,mi
26,Michigan,47,Emmet,mi
26,Michigan,49,Genesee,mi
26,Michigan,51,Gladwin,mi
26,Michigan,53,Gogebic,mi
26,Michigan,55,Grand Traverse,mi
26,Michigan,57,Gratiot,mi
26,Michigan,59,Hillsdale,mi
26,Michigan,61,Houghton,mi
26,Michigan,63,Huron,mi
26,Michigan,65,Ingham,mi
26,Michigan,67,Ionia,mi
26,Michigan,69,Iosco,mi
26,Michigan,71,Iron,mi
26,Michigan,73,Isabella,mi
26,Michigan,75,Jackson,mi
26,Michigan,77,Kalamazoo,mi
26,Michigan,79,Kalkaska,mi
26,Michigan,81,Kent,mi
26,Michigan,83,Keweenaw,mi
26,Michigan,85,Lake,mi
26,Michigan,87,Lapeer,mi
26,Michigan,89,Leelanau,mi
26,Michigan,91,Lenawee,mi
26,Michigan,93,Livingston,mi
26,Michigan,95,Luce,mi
26,Michigan,97,Mackinac,mi
26,Michigan,99,Macomb,mi
26,Michigan,101,Manistee,mi
26,Michigan,103,Marquette,mi
26,Michigan,105,Mason,mi
26,Michigan,107,Mecosta,mi
26,Michigan,109,Menominee,mi
26,Michigan,111,Midland,mi
26,Michigan,113,Missaukee,mi
26,Michigan,115,Monroe,mi
26,Michigan,117,Montcalm,mi
26,Michigan,119,Montmorency,mi
26,Michigan,121,Muskegon,mi
26,Michigan,123,Newaygo,mi
26,Michigan,125,Oakland,mi
26,Michigan,127,Oceana,mi
26,Michigan,129,Ogemaw,mi
26,Michigan,131,Ontonagon,mi
26,Michigan,133,Osceola,mi
26,Michigan,135,Oscoda,mi
26,Michigan,137,Otsego,mi
26,Michigan,139,Ottawa,mi
26,Michigan,141,Presque Isle,mi
26,Michigan,143,Roscommon,mi
26,Michigan,145,Saginaw,mi
26,Michigan,147,St. Clair,mi
26,Michigan,149,St. Joseph,mi
26,Michigan,151,Sanilac,mi
26,Michigan,153,Schoolcraft,mi
26,Michigan,155,Shiawassee,mi
26,Michigan,157,Tuscola,mi
26,Michigan,159,Van Buren,mi
26,Michigan,161,Washtenaw,mi
26,Michigan,163,Wayne,mi
26,Michigan,165,Wexford,mi
27,Minnesota,1,Aitkin,mn
27,Minnesota,3,Anoka,mn
27,Minnesota,5,Becker,mn
27,Minnesota,7,Beltrami,mn
27,Minnesota,9,Benton,mn
27,Minnesota,11,Big Stone,mn
27,Minnesota,13,Blue Earth,mn
27,Minnesota,15,Brown,mn
27,Minnesota,17,Carlton,mn
27,Minnesota,19,Carver,mn
27,Minnesota,21,Cass,mn
27,Minnesota,23,Chippewa,mn
27,Minnesota,25,Chisago,mn
27,Minnesota,27,Clay,mn
27,Minnesota,29,Clearwater,mn
27,Minnesota,31,Cook,mn
27,Minnesota,33,Cottonwood,mn
27,Minnesota,35,Crow Wing,mn
27,Minnesota,37,Dakota,mn
27,Minnesota,39,Dodge,mn
27,Minnesota,41,Douglas,mn
27,Minnesota,43,Faribault,mn
27,Minnesota,45,Fillmore,mn
27,Minnesota,47,Freeborn,mn
27,Minnesota,49,Goodhue,mn
27,Minnesota,51,Grant,mn
27,Minnesota,53,Hennepin,mn
27,Minnesota,55,Houston,mn
27,Minnesota,57,Hubbard,mn
27,Minnesota,59,Isanti,mn
27,Minnesota,61,Itasca,mn
27,Minnesota,63,Jackson,mn
27,Minnesota,65,Kanabec,mn
27,Minnesota,67,Kandiyohi,mn
27,Minnesota,69,Kittson,mn
27,Minnesota,71,Koochiching,mn
27,Minnesota,73,Lac qui Parle,mn
27,Minnesota,75,Lake,mn
27,Minnesota,77,Lake of the Woods,mn
27,Minnesota,79,Le Sueur,mn
27,Minnesota,81,Lincoln,mn
27,Minnesota,83,Lyon,mn
27,Minnesota,85,McLeod,mn
27,Minnesota,87,Mahnomen,mn
27,Minnesota,89,Marshall,mn
27,Minnesota,91,Martin,mn
27,Minnesota,93,Meeker,mn
27,Minnesota,95,Mille Lacs,mn
27,Minnesota,97,Morrison,mn
27,Minnesota,99,Mower,mn
27,Minnesota,101,Murray,mn
27,Minnesota,103,Nicollet,mn
27,Minnesota,105,Nobles,mn
27,Minnesota,107,Norman,mn
27,Minnesota,109,Olmsted,mn
27,Minnesota,111,Otter Tail,mn
27,Minnesota,113,Pennington,mn
27,Minnesota,115,Pine,mn
27,Minnesota,117,Pipestone,mn
27,Minnesota,119,Polk,mn
27,Minnesota,121,Pope,mn
27,Minnesota,123,Ramsey,mn
27,Minnesota,125,Red Lake,mn
27,Minnesota,127,Redwood,mn
27,Minnesota,129,Renville,mn
27,Minnesota,131,Rice,mn
27,Minnesota,133,Rock,mn
27,Minnesota,135,Roseau,mn
27,Minnesota,137,St. Louis,mn
27,Minnesota,139,Scott,mn
27,Minnesota,141,Sherburne,mn
27,Minnesota,143,Sibley,mn
27,Minnesota,145,Stearns,mn
27,Minnesota,147,Steele,mn
27,Minnesota,149,Stevens,mn
27,Minnesota,151,Swift,mn
27,Minnesota,153,Todd,mn
27,Minnesota,155,Traverse,mn
27,Minnesota,157,Wabasha,mn
27,Minnesota,159,Wadena,mn
27,Minnesota,161,Waseca,mn
27,Minnesota,163,Washington,mn
27,Minnesota,165,Watonwan,mn
27,Minnesota,167,Wilkin,mn
27,Minnesota,169,Winona,mn
27,Minnesota,171,Wright,mn
27,Minnesota,173,Yellow Medicine,mn
28,Mississippi,1,Adams,ms
28,Mississippi,3,Alcorn,ms
28,Mississippi,5,Amite,ms
28,Mississippi,7,Attala,ms
28,Mississippi,9,Benton,ms
28,Mississippi,11,Bolivar,ms
28,Mississippi,13,Calhoun,ms
28,Mississippi,15,Carroll,ms
28,Mississippi,17,Chickasaw,ms
28,Mississippi,19,Choctaw,ms
28,Mississippi,21,Claiborne,ms
28,Mississippi,23,Clarke,ms
28,Mississippi,25,Clay,ms
28,Mississippi,27,Coahoma,ms
28,Mississippi,29,Copiah,ms
28,Mississippi,31,Covington,ms
28,Mississippi,33,DeSoto,ms
28,Mississippi,35,Forrest,ms
28,Mississippi,37,Franklin,ms
28,Mississippi,39,George,ms
28,Mississippi,41,Greene,ms
28,Mississippi,43,Grenada,ms
28,Mississippi,45,Hancock,ms
28,Mississippi,47,Harrison,ms
28,Mississippi,49,Hinds,ms
28,Mississippi,51,Holmes,ms
28,Mississippi,53,Humphreys,ms
28,Mississippi,55,Issaquena,ms
28,Mississippi,57,Itawamba,ms
28,Mississippi,59,Jackson,ms
28,Mississippi,61,Jasper,ms
28,Mississippi,63,Jefferson,ms
28,Mississippi,65,Jefferson Davis,ms
28,Mississippi,67,Jones,ms
28,Mississippi,69,Kemper,ms
28,Mississippi,71,Lafayette,ms
28,Mississippi,73,Lamar,ms
28,Mississippi,75,Lauderdale,ms
28,Mississippi,77,Lawrence,ms
28,Mississippi,79,Leake,ms
28,Mississippi,81,Lee,ms
28,Mississippi,83,Leflore,ms
28,Mississippi,85,Lincoln,ms
28,Mississippi,87,Lowndes,ms
28,Mississippi,89,Madison,ms
28,Mississippi,91,Marion,ms
28,Mississippi,93,Marshall,ms
28,Mississippi,95,Monroe,ms
28,Mississippi,97,Montgomery,ms
28,Mississippi,99,Neshoba,ms
28,Mississippi,101,Newton,ms
28,Mississippi,103,Noxubee,ms
28,Mississippi,105,Oktibbeha,ms
28,Mississippi,107,Panola,ms
28,Mississippi,109,Pearl River,ms
28,Mississippi,111,Perry,ms
28,Mississippi,113,Pike,ms
28,Mississippi,115,Pontotoc,ms
28,Mississippi,117,Prentiss,ms
28,Mississippi,119,Quitman,ms
28,Mississippi,121,Rankin,ms
28,Mississippi,123,Scott,ms
28,Mississippi,125,Sharkey,ms
28,Mississippi,127,Simpson,ms
28,Mississippi,129,Smith,ms
28,Mississippi,131,Stone,ms
28,Mississippi,133,Sunflower,ms
28,Mississippi,135,Tallahatchie,ms
28,Mississippi,137,Tate,ms
28,Mississippi,139,Tippah,ms
28,Mississippi,141,Tishomingo,ms
28,Mississippi,143,Tunica,ms
28,Mississippi,145,Union,ms
28,Mississippi,147,Walthall,ms
28,Mississippi,149,Warren,ms
28,Mississippi,151,Washington,ms
28,Mississippi,153,Wayne,ms
28,Mississippi,155,Webster,ms
28,Mississippi,157,Wilkinson,ms
28,Mississippi,159,Winston,ms
28,Mississippi,161,Yalobusha,ms
28,Mississippi,163,Yazoo,ms
29,Missouri,1,Adair,mo
29,Missouri,3,Andrew,mo
29,Missouri,5,Atchison,mo
29,Missouri,7,Audrain,mo
29,Missouri,9,Barry,mo
29,Missouri,11,Barton,mo
29,Missouri,13,Bates,mo
29,Missouri,15,Benton,mo
29,Missouri,17,Bollinger,mo
29,Missouri,19,Boone,mo
29,Missouri,21,Buchanan,mo
29,Missouri,23,Butler,mo
29,Missouri,25,Caldwell,mo
29,Missouri,27,Callaway,mo
29,Missouri,29,Camden,mo
29,Missouri,31,Cape Girardeau,mo
29,Missouri,33,Carroll,mo
29,Missouri,35,Carter,mo
29,Missouri,37,Cass,mo
29,Missouri,39,Cedar,mo
29,Missouri,41,Chariton,mo
29,Missouri,43,Christian,mo
29,Missouri,45,Clark,mo
29,Missouri,47,Clay,mo
29,Missouri,49,Clinton,mo
29,Missouri,51,Cole,mo
29,Missouri,53,Cooper,mo
29,Missouri,55,Crawford,mo
29,Missouri,57,Dade,mo
29,Missouri,59,Dallas,mo
29,Missouri,61,Daviess,mo
29,Missouri,63,DeKalb,mo
29,Missouri,65,Dent,mo
29,Missouri,67,Douglas,mo
29,Missouri,69,Dunklin,mo
29,Missouri,71,Franklin,mo
29,Missouri,73,Gasconade,mo
29,Missouri,75,Gentry,mo
29,Missouri,77,Greene,mo
29,Missouri,79,Grundy,mo
29,Missouri,81,Harrison,mo
29,Missouri,83,Henry,mo
29,Missouri,85,Hickory,mo
29,Missouri,87,Holt,mo
29,Missouri,89,Howard,mo
29,Missouri,91,Howell,mo
29,Missouri,93,Iron,mo
29,Missouri,95,Jackson,mo
29,Missouri,97,Jasper,mo
29,Missouri,99,Jefferson,mo
29,Missouri,101,Johnson,mo
29,Missouri,103,Knox,mo
29,Missouri,105,Laclede,mo
29,Missouri,107,Lafayette,mo
29,Missouri,109,Lawrence,mo
29,Missouri,111,Lewis,mo
29,Missouri,113,Lincoln,mo
29,Missouri,115,Linn,mo
29,Missouri,117,Livingston,mo
29,Missouri,119,McDonald,mo
29,Missouri,121,Macon,mo
29,Missouri,123,Madison,mo
29,Missouri,125,Maries,mo
29,Missouri,127,Marion,mo
29,Missouri,129,Mercer,mo
29,Missouri,131,Miller,mo
29,Missouri,133,Mississippi,mo
29,Missouri,135,Moniteau,mo
29,Missouri,137,Monroe,mo
29,Missouri,139,Montgomery,mo
29,Missouri,141,Morgan,mo
29,Missouri,143,New Madrid,mo
29,Missouri,145,Newton,mo
29,Missouri,147,Nodaway,mo
29,Missouri,149,Oregon,mo
29,Missouri,151,Osage,mo
29,Missouri,153,Ozark,mo
29,Missouri,155,Pemiscot,mo
29,Missouri,157,Perry,mo
29,Missouri,159,Pettis,mo
29,Missouri,161,Phelps,mo
29,Missouri,163,Pike,mo
29,Missouri,165,Platte,mo
29,Missouri,167,Polk,mo
29,Missouri,169,Pulaski,mo
29,Missouri,171,Putnam,mo
29,Missouri,173,Ralls,mo
29,Missouri,175,Randolph,mo
29,Missouri,177,Ray,mo
29,Missouri,179,Reynolds,mo
29,Missouri,181,Ripley,mo
29,Missouri,183,St. Charles,mo
29,Missouri,185,St. Clair,mo
29,Missouri,186,Ste. Genevieve,mo
29,Missouri,187,St. Francois,mo
29,Missouri,189,St. Louis,mo
29,Missouri,195,Saline,mo
29,Missouri,197,Schuyler,mo
29,Missouri,199,Scotland,mo
29,Missouri,201,Scott,mo
29,Missouri,203,Shannon,mo
29,Missouri,205,Shelby,mo
29,Missouri,207,Stoddard,mo
29,Missouri,209,Stone,mo
29,Missouri,211,Sullivan,mo
29,Missouri,213,Taney,mo
29,Missouri,215,Texas,mo
29,Missouri,217,Vernon,mo
29,Missouri,219,Warren,mo
29,Missouri,221,Washington,mo
29,Missouri,223,Wayne,mo
29,Missouri,225,Webster,mo
29,Missouri,227,Worth,mo
29,Missouri,229,Wright,mo
29,Missouri,510,St. Louis,mo
30,Montana,1,Beaverhead,mt
30,Montana,3,Big Horn,mt
30,Montana,5,Blaine,mt
30,Montana,7,Broadwater,mt
30,Montana,9,Carbon,mt
30,Montana,11,Carter,mt
30,Montana,13,Cascade,mt
30,Montana,15,Chouteau,mt
30,Montana,17,Custer,mt
30,Montana,19,Daniels,mt
30,Montana,21,Dawson,mt
30,Montana,23,Deer Lodge,mt
30,Montana,25,Fallon,mt
30,Montana,27,Fergus,mt
30,Montana,29,Flathead,mt
30,Montana,31,Gallatin,mt
30,Montana,33,Garfield,mt
30,Montana,35,Glacier,mt
30,Montana,37,Golden Valley,mt
30,Montana,39,Granite,mt
30,Montana,41,Hill,mt
30,Montana,43,Jefferson,mt
30,Montana,45,Judith Basin,mt
30,Montana,47,Lake,mt
30,Montana,49,Lewis and Clark,mt
30,Montana,51,Liberty,mt
30,Montana,53,Lincoln,mt
30,Montana,55,McCone,mt
30,Montana,57,Madison,mt
30,Montana,59,Meagher,mt
30,Montana,61,Mineral,mt
30,Montana,63,Missoula,mt
30,Montana,65,Musselshell,mt
30,Montana,67,Park,mt
30,Montana,69,Petroleum,mt
30,Montana,71,Phillips,mt
30,Montana,73,Pondera,mt
30,Montana,75,Powder River,mt
30,Montana,77,Powell,mt
30,Montana,79,Prairie,mt
30,Montana,81,Ravalli,mt
30,Montana,83,Richland,mt
30,Montana,85,Roosevelt,mt
30,Montana,87,Rosebud,mt
30,Montana,89,Sanders,mt
30,Montana,91,Sheridan,mt
30,Montana,93,Silver Bow,mt
30,Montana,95,Stillwater,mt
30,Montana,97,Sweet Grass,mt
30,Montana,99,Teton,mt
30,Montana,101,Toole,mt
30,Montana,103,Treasure,mt
30,Montana,105,Valley,mt
30,Montana,107,Wheatland,mt
30,Montana,109,Wibaux,mt
